Time (s),Setpoint,pH — Conventional PI,pH — IMC PI,pH — IMC-scheduled PID,pH — Pure gain-scheduled PID,Qb — Conventional PI,Qb — IMC PI,Qb — IMC-scheduled PID,Qb — Pure gain-scheduled PID,pH — Horn IMC-PI,pH — C1,pH — C2,pH — C3,pH — C4,pH — C2b,pH — C4b,Qb — Horn IMC-PI,Qb — C1,Qb — C2,Qb — C3,Qb — C4,Qb — C2b,Qb — C4b
366036.26827859017,7.0,9.301577882406168,8.81753389110251,5.589915210777636,5.466585461748258,5.050392148011575,5.153948235365104,5.251473917301289,5.284581526292111,9.30058239766981,7.021633575260819,5.971797649256707,5.698286063688177,6.829271983305573,6.978697342499184,6.98814326754395,5.030444517710704,5.237594500859803,5.303815576791619,5.274714366560208,5.254159081945047,5.250017924765629,5.249991253545585
366296.27983465936,7.0,4.595477032270503,5.490438396104614,5.78829533831438,8.654459453113697,5.480263564967202,5.340353094915295,5.251618074983656,5.2108302522955,4.684966623634355,7.600390099940651,8.802424804830906,8.48214392294086,7.340437839707416,6.99226756847946,6.986923456227942,5.498479756537422,5.253440760541647,5.1870280482041515,5.216863035751642,5.24851516423144,5.250013934282362,5.24999493715855
366576.2922796569,7.0,9.435912971655515,5.612589906531073,6.075047070308327,5.3686410140926215,4.97019452035354,5.277255148158325,5.251409029460423,5.299209670979961,8.901248631554509,5.967294661826922,5.252775835823603,5.609433909158326,7.697654503669785,7.0008128464316535,6.987820038412177,5.01248902692325,5.259691713844868,5.307261625848832,5.2873949120992485,5.245825935258483,5.250007122698572,5.249997609895079
366836.30383572605,7.0,4.627041128487124,8.774805078926475,6.440306126641934,8.580059098144577,5.540889081555428,5.176119993984868,5.250819075658663,5.201073333566651,8.267716914897967,8.139490241237922,8.841495998525328,8.083859140923654,7.166312614905605,7.003686656843012,6.989631045698234,5.4335494379412195,5.2371472536282155,5.221947548857414,5.215878416301474,5.252536573685363,5.250002151048948,5.24999916232498
367096.3153917952,7.0,9.28180361585951,5.063426059484464,6.796530410062011,5.538100550230985,4.951795770255306,5.340240165488947,5.250249877855499,5.301087354936289,4.940850984940623,5.801801116170686,5.2891499609672685,7.409285154359619,6.979214247472952,7.003612318323627,6.991728459013739,5.419923449954153,5.265261466136515,5.3014615801941165,5.272033902036372,5.253862173133773,5.249999347722808,5.250000073494604
367356.3269478644,7.0,4.8474647042072085,8.817582566143471,6.945084278196236,8.346464496651027,5.552276638733911,5.153959671728767,5.250073805698299,5.200908283614286,9.300635392282901,8.190860750772478,8.608053019976879,5.790082089651155,7.687564390578804,7.0023425007082745,6.9937461569026995,5.030448770941077,5.232978545325251,5.264727187112575,5.270516622177829,5.246063005211097,5.249998423069138,5.250000547897076
367636.33939286193,7.0,8.494211496487143,5.859224650323206,6.990925333540247,6.822484852860965,4.960426891860183,5.3329674185210605,5.250020632536903,5.292151461829678,4.7730126701133875,5.94618276223944,7.256788185198563,8.506216373026458,7.62188887370889,7.000931927639413,6.995622171772145,5.499016069018604,5.267966904247102,5.179533118572294,5.2153149770515865,5.247418763814579,5.249998619292728,5.250000747914447
367896.35094893107,7.0,8.43471872503738,5.612713542459935,7.0018282183035385,6.175642042581295,5.497566774207048,5.27724158099748,5.250006118213957,5.223521526399612,8.901290891861768,7.91452351782289,7.558647302495019,5.573214367563385,6.804456568908708,7.000077909701837,6.997019929046591,5.012492501024009,5.232473908338872,5.3013402291071925,5.28755602539729,5.256115309789844,5.249999175066774,5.25000076265778
368156.36250500026,7.0,5.067795865534977,8.774890262424819,7.003979742788386,8.284678874514158,5.342236375382751,5.176119584870025,5.250001584667537,5.234513097540395,8.267873514773575,6.322158115568976,8.736908520888857,8.173551535240893,7.469649720414897,6.999698089601018,6.998089518408245,5.433544836453254,5.266225546344394,5.177362806818702,5.214843082387783,5.248150442459226,5.2499996836876965,5.250000689769917
368416.3740610694,7.0,9.157451312678736,5.063456065120828,7.00369733885713,5.5898330723069956,5.08918168614651,5.34024251981364,5.250000226229773,5.2771546880685944,4.9408734001296635,7.163617804593787,5.294082279233237,6.773927255762195,7.733461155293565,6.9996429192225955,6.998868821464419,5.419922668889404,5.2367444024727705,5.307394521769862,5.276659783476243,5.24614878827881,5.250000001728708,5.25000057781573
368696.38650606695,7.0,4.595477032294953,8.696867648387315,7.0028455824800036,8.656792663318031,5.480263564966464,5.155765285356151,5.249999857376091,5.210611686649585,9.365536495331911,7.825318541762868,8.837980389072584,5.707677166159593,7.077521172873,6.999750962392774,6.999442425405426,5.014366816873225,5.246189113914532,5.206881852705389,5.274325316299167,5.253787480382174,5.250000136986388,5.250000447548872
368956.39806213614,7.0,9.472945615173202,5.8593105104036685,7.0021038259596065,5.333176115084668,4.993349373307124,5.3329680027491175,5.249999811666718,5.295665345726872,4.773017478670584,5.992495005979481,5.138842721647509,8.478974992618339,7.092391835391041,6.9998783929263295,6.99978465878281,5.4990172260597845,5.258983381439907,5.306240901446347,5.217061906400122,5.252565145795431,5.25000013993763,5.250000335222615
369216.4096182053,7.0,4.563064178014491,5.612743682090084,7.001520363640582,8.640996482932765,5.529971777941638,5.277237674547019,5.249999838179449,5.202465411253106,8.901299100101797,8.123020406199918,8.742036949033375,5.524497134799735,7.726459372222442,6.99997236905597,6.999992531082131,5.012493175499621,5.237680189526322,5.251863855312181,5.287515238751564,5.245727674411992,5.2500000937939575,5.250000239329133
369476.4211742744,7.0,9.372083898310247,8.774905535453353,7.001087841979697,5.440595651589324,4.959281517067579,5.176119628853452,5.249999876100454,5.30070695139703,8.26790390625195,5.808800113866766,6.365704476706594,8.281661879711999,7.383856240574336,7.000020672692096,7.000105892642508,5.433543943266214,5.264839609972429,5.186463424524512,5.213624325680943,5.25022855927585,5.250000042939139,5.250000162330994
369756.43361927196,7.0,4.847464704207279,5.100967808947409,7.000754905549727,8.33539447353686,5.552276638733937,5.345625969301986,5.2499999114032025,5.200999046382701,4.797674029716041,8.155281999049754,8.280029653954703,7.375407668638715,6.818925852292565,7.0000337179333085,7.000158173166987,5.449144586790132,5.232314520270354,5.283831860266556,5.272436803542389,5.255970303491362,5.25000000538278,5.250000099767934
370016.44517534116,7.0,8.946140258552841,8.696871358915,7.000536662323121,5.984119196361499,4.949183419746566,5.155765720040867,5.249999936283771,5.297914881188119,9.365537987949622,5.925954603319472,8.595299658458401,5.795633753462058,7.552818757005359,7.000026867159669,7.0001667774826695,5.014367022831809,5.267975106892925,5.169968411534905,5.270251697310673,5.247320357911366,5.249999989400612,5.250000058202186
370276.4567314103,7.0,5.507538211041795,5.859325808224441,7.000381204588487,7.456070775101669,5.5396237067233,5.3329681438840195,5.2499999545167295,5.208539311441885,4.773018412283418,7.945740887589459,5.4871585611624925,8.444780493048919,7.691386782792528,7.0000149363320325,7.000153943208755,5.499017450718807,5.23234165351655,5.3067612101382995,5.218706075757756,5.2466910101812925,5.249999986361562,5.250000029586646
370536.4682874795,7.0,5.5678215066873,5.612750241258255,7.000270685026187,8.002630437417015,5.002290196666254,5.277236771994675,5.249999967637542,5.263799218319659,8.901300693986332,6.267295424872207,8.844507496114213,5.504033945983532,6.8329521798661235,7.00000493644557,7.000130844998122,5.012493306458671,5.266546484000536,5.203040946237854,5.286850159140307,5.255894230117222,5.249999989716113,5.250000010987439
370796.4798435486,7.0,8.93281501556635,8.774908378346074,7.000192180046137,5.763923758581337,5.1575154130135195,5.1761196509737015,5.249999977005571,5.266056729045907,8.267909806758679,7.292072265411728,5.113105585950163,8.337357259432874,7.366399587297495,6.999999120456448,7.000104611725481,5.433543769847436,5.236020075820057,5.306420360815224,5.213057586622554,5.249266178474508,5.249999994586099,5.249999999763327
371076.4922885462,7.0,4.698040424398958,5.100968580344434,7.000132887444262,8.586281173942965,5.44964032481668,5.345626060325254,5.249999984095927,5.215765033935465,4.797674666538204,7.782505644231866,8.805441705630646,6.69578038442638,7.749957626969459,6.99999695698982,7.000077611620676,5.449144607271578,5.247502502011395,5.236621461171269,5.2771339110370326,5.245566550752222,5.249999998661862,5.2499999934056705
371336.50384461536,7.0,9.403798684153648,8.696872145547617,7.000094340288284,5.367188730255474,5.01981721295576,5.155765804677967,5.24999998870899,5.291461636160106,9.365538277763253,6.018316347039214,5.558464794217318,5.906858677942809,7.238696355251857,6.99999720472428,7.000055938973342,5.014367062824033,5.258266397842448,5.284601592456916,5.264098021715253,5.252067739703273,5.250000000659082,5.249999990992178
371596.5154006845,7.0,4.526013490868464,5.859328646044009,7.000066974572537,8.672715511237758,5.50677465289581,5.332968174448013,5.249999991984558,5.205087780032589,4.773018593559865,8.106271887815256,8.36994268808395,8.391968840486308,6.979401508904175,6.99999825313717,7.000038334756275,5.4990174943405545,5.23819952461617,5.282564044151855,5.221189513364525,5.254001750878059,5.250000001264141,5.2499999906295445
371856.52695675363,7.0,9.43591297165953,5.612751598532561,7.000047547118873,5.382305239028769,4.970194520353729,5.2772365801770595,5.24999999430994,5.299665449523371,8.901301003473318,5.817337366861248,8.595464046647207,5.485552983563401,7.6888847976105605,6.999999278808079,7.000024780074584,5.0124933318867795,5.2644255055734455,5.167499951944646,5.2854286286873995,5.246076966052784,5.250000001087312,5.24999999141558
372136.5394017512,7.0,4.717538109402319,8.873649347138901,7.000032877255423,8.446254668401483,5.548363523612742,5.166844941970416,5.249999996065736,5.200607426734836,8.828626699342589,8.166912779573071,5.6798194068150085,8.286275797499226,7.628302587569549,6.999999982950864,7.000014207964178,5.142972351841119,5.232436754726306,5.305373640802319,5.213580264490425,5.247370152929714,5.250000000611405,5.249999992853354
372396.5509578204,7.0,9.152179004971067,5.1009687291805745,7.000023340686118,5.769436013853693,4.947862220999716,5.3456260778575615,5.24999999720705,5.299827587891416,4.797674790190254,5.906744097374585,8.824066798113956,6.226952374600052,6.805505838615145,7.000000253379522,7.000007471590397,5.44914461124829,5.267968365161717,5.194247144664097,5.280730222822636,5.256118630050417,5.250000000219597,5.249999994333176
372656.5625138895,7.0,5.0539938098055845,8.696872306282161,7.000016570402926,7.940465476777141,5.550923485098263,5.155765821230175,5.249999998017248,5.2046617732038944,9.365538334035314,7.975903736707414,5.138555014906406,6.055755741302777,7.466513474112512,7.000000279776309,7.000003039350325,5.014367070589197,5.232226341814458,5.30722137282054,5.252722494993827,5.2481852639902735,5.249999999982861,5.249999995728814
372916.5740699587,7.0,8.494211496486827,5.859329185892676,7.000011763961022,7.683029187076285,4.96042689186018,5.332968180756658,5.249999998592403,5.28449009714843,4.773018628758095,6.215344264990911,8.80754157794661,8.341401198915081,7.734777683115452,7.000000196067531,7.000000319851229,5.499017502810545,5.266844529172479,5.236316519304195,5.223398738214462,5.2461310507098675,5.249999999890508,5.249999996932553
373196.58651495626,7.0,8.93281501556635,5.371177487910118,7.000008134491456,5.659634314955792,5.1575154130135274,5.310105543746044,5.2499999990267,5.273179354143017,8.497633077822622,6.719984932976387,5.358314598859525,5.501706225710322,7.082912808564793,7.000000088087851,6.999998735464189,5.028235793682,5.240091100014558,5.2979789848167815,5.286777122234106,5.253736377197771,5.249999999891321,5.249999997971434
373456.5980710254,7.0,4.842573058308694,8.87364943311791,7.000005775004973,8.544922525439683,5.410784585038081,5.166844944706581,5.249999999309025,5.218443733655601,8.828626765651984,7.731632922476768,8.533235709013985,8.343999097683799,7.088356539220043,7.000000016834166,6.999998092800767,5.142972334363365,5.2491248631753304,5.2729985292869594,5.212988013280076,5.252616345386092,5.249999999929497,5.249999998701766
373716.6096270946,7.0,9.301577882496039,5.10096875814227,7.000004099913916,5.3969398077584785,5.050392148006111,5.345626081265865,5.249999999509452,5.289315880012672,4.797674814199796,6.047243497929548,8.437874807305064,6.023562072221093,7.725412328499347,6.999999981597211,6.9999979446115645,5.449144612020422,5.257471147409141,5.165445813275801,5.282889832071577,5.2457370801389365,5.249999999969176,5.249999999233472
373976.6211831637,7.0,4.59547703229514,8.696872338528307,7.000002910699572,8.685036617663167,5.480263564966447,5.1557658244750595,5.249999999651743,5.206793294328554,9.36553834496231,8.088114595128394,5.700789896881821,6.318833929794598,7.388489424724792,6.99999997321379,6.9999980798077654,5.014367072097056,5.23873655592642,5.3054364890867305,5.233570762255491,5.2501679157197465,5.249999999996057,5.249999999601847
374256.6336281613,7.0,9.43591297165953,7.750954680328085,7.000002012685174,5.426414890179552,4.970194520353708,5.316273496361989,5.249999999759188,5.300434067909532,4.900509922832854,5.79596693610786,8.78479070280447,8.386372957463136,6.8178488638571935,6.999999979490212,6.999998378289451,5.4955117834900165,5.266000083894927,5.184882975824814,5.221430833122173,5.255982020241488,5.250000000009005,5.249999999857403
374516.6451842304,7.0,4.627041128488359,5.371177522454047,7.000001428890161,8.503042960618307,5.540889081555602,5.310105543175757,5.249999999829039,5.2004849955394254,8.497633109153197,8.176437664098115,5.209559731320884,5.486421734343977,7.5502050523353486,6.999999988994757,6.99999870042944,5.02823579413369,5.232576828017359,5.307484574943605,5.285320107872094,5.247345537525229,5.250000000010729,5.249999999998527
374776.6567402996,7.0,9.28180361585951,8.873649449888426,7.000001014429918,5.670398764280589,4.951795770255402,5.1668449452562,5.249999999878628,5.300545604371682,8.828626778527084,5.890135701021618,8.831553601398124,8.406902618280654,7.693205378826105,6.999999996658332,6.9999990111642685,5.142972330969797,5.267944803223796,5.225491648807862,5.212532749508691,5.246669930721711,5.250000000007814,5.250000000075128
375036.66829636873,7.0,4.84746470420742,5.100968763804356,7.000000720187061,8.154780287811825,5.5522766387339315,5.345626081931849,5.249999999913833,5.2024595601398955,4.797674818861704,8.002561167606464,5.340992377946436,5.878301302026109,6.834698557829544,7.000000000965687,6.999999283146368,5.449144612170351,5.232136842466401,5.299408628325107,5.284541499504208,5.255879984472232,5.250000000003962,5.250000000108745
375316.6807413663,7.0,8.494211496487974,8.509268938741423,7.000000497994075,7.919370061706264,4.9604268918601635,5.159652734750764,5.249999999940417,5.273631711374674,9.314240324437021,6.454871593005772,8.671584671549665,6.066254646368789,7.206993916858992,7.000000002452124,6.999999520623221,5.0016276827609145,5.265434052056075,5.260206053824088,5.2517003553020585,5.2511377877718495,5.250000000000856,5.250000000115329
375576.6922974355,7.0,8.434718725037353,7.750954733550383,7.000000353547245,5.819370139058917,5.497566774207051,5.316273495991644,5.249999999957699,5.261814761468442,4.9005099246351875,6.867635785374596,7.938083196803432,8.337455604445065,7.749383558540793,7.000000002155939,6.999999689262821,5.495511783788593,5.2386835443218205,5.171713819921688,5.223580319216883,5.24556809167677,5.249999999999391,5.250000000106099
375836.7038535046,7.0,5.067795865535236,5.371177529290021,7.0000002509977834,8.446316615641786,5.342236375382671,5.310105543059408,5.249999999969969,5.224534637337242,8.497633115236717,7.669884109812041,6.515585056241595,5.500279716516921,7.244066540350061,7.000000001303455,6.999999813187862,5.028235794221378,5.251170017494879,5.3027665852320816,5.284182874909174,5.252003895333874,5.24999999999899,5.250000000089977
376096.7154095738,7.0,9.157451312678736,8.873649453171385,7.000000178193743,5.47362293048981,5.089181686146509,5.166844945365491,5.24999999997868,5.284164263957506,8.828626781027108,6.081379972909705,8.746650822507133,8.447754953282406,6.9759353833132085,7.000000000509122,6.999999899900195,5.142972330310786,5.256525805116038,5.180923290959035,5.2123399704369575,5.254045995640646,5.249999999999167,5.250000000071811
376376.72785457136,7.0,4.595477032294788,5.182153556606218,7.000000123217006,8.683691616624486,5.480263564966483,5.346056927636759,5.249999999985257,5.2062097542185155,4.698779330977257,8.154988120761763,5.3771193170250235,6.00354882532727,7.617938536912187,6.999999999982522,6.999999960791599,5.4696103032101675,5.236626853404019,5.307588637490421,5.283119213531223,5.246714399485573,5.249999999999549,5.250000000053189
376636.7394106405,7.0,9.472945615175387,8.509268940822091,7.000000087476708,5.366547537220913,4.993349373307132,5.1596527348581835,5.249999999989535,5.299070494662474,9.314240324731298,5.797359469276201,8.846673269958425,6.357697018390183,7.6308526218981285,6.999999999790996,6.999999994982762,5.001627682831223,5.265654951334463,5.209659131815776,5.232328928277094,5.2473437712413595,5.249999999999849,5.250000000038279
376896.75096670963,7.0,4.563064178014462,7.750954743960207,7.000000062103683,8.58481523385945,5.529971777941643,5.3162734959198525,5.2499999999925695,5.201113674232068,4.90050992498525,8.184192576682872,5.158587919889517,8.248513365941903,6.805757752930983,6.9999999997823,7.000000014029893,5.495511783846559,5.232750904401745,5.305145707070545,5.227658807699011,5.25611676071827,5.250000000000025,5.250000000026191
377156.7625227788,7.0,9.372083898308516,5.371177530638713,7.000000044090063,5.532629825484691,4.9592815170678195,5.3101055430360855,5.249999999994726,5.3010721241254615,8.497633116417624,5.875903972111368,8.703977461363118,5.5377048843950645,7.463302795135034,6.9999999998521245,7.000000022877251,5.028235794238435,5.267900056877289,5.2544442818783725,5.282126180245246,5.248218699491821,5.250000000000089,5.250000000016896
377436.7749677764,7.0,4.847464704207489,8.936251540907866,7.0000000304876195,8.133558143819434,5.552276638733927,5.159770893763156,5.249999999996354,5.2026753613826155,9.059115568612643,7.882577632316204,5.807673690484186,8.409518281997446,7.757393595836147,6.99999999993624,7.000000025271984,5.080057619252344,5.2326248583209445,5.246382768643154,5.2125233528883665,5.245648843227747,5.250000000000084,5.250000000009655
377696.7865238455,7.0,8.946140258552516,5.182153556845605,7.000000021644772,6.73350321412797,4.9491834197465305,5.346056927670406,5.249999999997411,5.292569946744082,4.698779331118586,6.382079389310265,8.270347184679968,5.871877832707589,7.088181653227133,6.999999999990198,7.000000023717141,5.469610303221367,5.265868845001735,5.285302209128363,5.2846158476747105,5.253685353679887,5.250000000000052,5.250000000005052
377956.7980799147,7.0,5.507538211041121,8.509268941232525,7.000000015366688,6.212185511109427,5.539623706723326,5.159652734879279,5.2499999999981615,5.2217696476296425,9.31424032478894,7.022037161775277,8.6165038728396,6.823243177468857,7.084333482627593,7.000000000015235,7.000000020388728,5.001627682844835,5.237591906992654,5.169627624838313,5.2258035189162495,5.252667177154327,5.250000000000021,5.250000000002029
378216.80963598384,7.0,5.567821506687847,7.750954746001067,7.000000010909454,8.27403079507449,5.002290196666213,5.3162734959058495,5.249999999998694,5.235247342278432,4.900509925053173,7.60019052330093,5.444009695626449,8.174404610095854,7.724342440751123,7.000000000020017,7.000000016448159,5.495511783857817,5.253446996372363,5.306460002159513,5.231282771934118,5.245746696906458,5.250000000000003,5.250000000000177
378496.8220809814,7.0,9.157451312678736,5.224984415917423,7.0000000075433295,5.468181262048667,5.089181686146513,5.323883459554565,5.249999999999098,5.2844854882968955,5.734227609163316,5.967363493216003,8.821418079149728,5.502138383585437,7.546609650496816,7.000000000014895,7.000000012307346,5.066397650659509,5.2596897648372956,5.196011345701065,5.284050982354279,5.248229753684385,5.249999999999993,5.249999999999103
378756.8336370506,7.0,4.698040424399086,8.93625154100697,7.000000005355089,8.653646135161932,5.449640324816663,5.159770893768596,5.249999999999359,5.2109029645633616,9.059115568671654,8.139445530431885,5.137073129765106,8.452768776688544,6.816813151257369,7.00000000000765,7.000000008939839,5.080057619250348,5.237148722389722,5.307463290465115,5.212324901067276,5.255993228949543,5.249999999999993,5.249999999998672
379016.8451931197,7.0,9.403798684153648,5.182153556892612,7.000000003801636,5.333099627057944,5.01981721295576,5.346056927677022,5.249999999999547,5.29541216317729,4.698779331146111,5.801817246988854,8.809714981740223,5.762676579431798,7.547571599349353,7.0000000000020774,7.000000006178463,5.4696103032235355,5.265260328112088,5.236855924533609,5.285917210230086,5.24737096979553,5.249999999999993,5.249999999998579
379276.85674918885,7.0,4.526013490868465,8.509268941313335,7.000000002699227,8.645157135299723,5.50677465289581,5.159652734883422,5.249999999999677,5.202562522465352,9.314240324799558,8.190878050996087,5.568601649227875,7.6032794350733415,7.69499853143305,6.999999999997808,7.000000004035467,5.001627682847505,5.232979253418591,5.283142119354962,5.220758076129454,5.246649008317122,5.249999999999993,5.2499999999986775
379536.86830525805,7.0,9.43591297165953,7.750954746401635,7.000000001916118,5.435889972674908,4.970194520353721,5.316273495903106,5.249999999999771,5.30063776264881,4.900509925066371,5.862721653328404,8.339569575264095,8.020972505584734,6.836500733423029,6.999999999994918,7.0000000024519204,5.495511783860004,5.267828988346198,5.281970774705631,5.240746939643623,5.255865291624995,5.249999999999999,5.2499999999988685
379816.8807502556,7.0,4.717538109402201,5.224984415957494,7.000000001324852,8.34930815418422,5.548363523612747,5.3238834595550815,5.249999999999841,5.200885901175457,5.734227609244824,7.914609427222831,8.424888972830894,5.54041034076429,7.202840250846695,6.999999999995383,7.000000001267488,5.066397650657145,5.232473524218142,5.1668005130850165,5.281999094881174,5.251188652181458,5.249999999999999,5.249999999999105
380076.89230632473,7.0,9.152179004971067,8.936251541026346,7.000000000940427,5.957354698355268,4.94786222099971,5.159770893769667,5.249999999999888,5.298152626647584,9.059115568683033,6.3220031455345405,5.7584081354593035,8.485163103379865,7.748790320743612,6.999999999995776,7.000000000546158,5.0800576192499385,5.266226461811009,5.30574217565766,5.2128031227110325,5.245569947905349,5.249999999999999,5.24999999999932
380336.9038623939,7.0,5.05399380980549,5.182153556901818,7.000000000667585,7.564766449826438,5.55092348509827,5.346056927678319,5.249999999999921,5.207776417940466,4.698779331151409,7.163986220010315,8.809964406750016,5.693312429823214,7.249420530759864,6.999999999996076,7.000000000097997,5.46961030322396,5.2367422919172775,5.190867548806649,5.286623459413433,5.251939829786866,5.249999999999999,5.249999999999508
380596.91541846306,7.0,8.494211496488061,8.5092689413292,7.000000000473964,7.965916881330959,4.960426891860155,5.159652734884237,5.249999999999944,5.268792974721206,9.314240324802592,7.525183506358938,5.149614869566249,7.84550428486247,6.9724956145750445,6.999999999996306,6.999999999844892,5.001627682847976,5.255605859188323,5.306915374159001,5.218550837495528,5.254089900651994,5.249999999999999,5.249999999999662
380876.9278634606,7.0,8.932815015566034,8.387431935657885,7.0000000003279865,5.5926999269475095,5.15751541301359,5.22272172625997,5.24999999999996,5.276986054831155,5.098669651581674,5.992564107933619,8.831305862046966,8.1668799553078,7.615832027229622,6.999999999996494,6.999999999718737,5.487580876671887,5.2589814490025395,5.2244864176696195,5.231684499449093,5.2467334140385535,5.249999999999999,5.249999999999788
381136.93941952975,7.0,4.842573058308532,5.224984415965363,7.000000000232279,8.576268961444201,5.410784585038112,5.323883459555185,5.249999999999972,5.216509967760569,5.734227609260723,8.122975049901308,5.325152249967172,5.573777138144892,7.633376369496162,6.999999999996627,6.999999999687041,5.066397650656678,5.237681628722731,5.300752591416655,5.2803731924663,5.247317629035492,5.249999999999999,5.249999999999873
381396.95097559894,7.0,9.301577882497513,8.936251541030476,7.0000000001646505,5.376165008387826,5.050392148006115,5.159770893769877,5.249999999999982,5.290712154664882,9.059115568685142,5.808821757651497,8.605248988480115,8.51178454217434,6.806057872916266,6.999999999996728,6.999999999702686,5.080057619249871,5.264838455278608,5.265864981846864,5.21375289290174,5.256114462602735,5.249999999999999,5.2499999999999325
381656.9625316681,7.0,4.595477032294987,5.182153556903643,7.000000000117191,8.68073487041605,5.48026356496647,5.3460569276785765,5.249999999999988,5.20581462453652,4.698779331152493,8.196792784944998,8.237338067079635,5.620830771518867,7.460071912557731,6.999999999996806,6.999999999742459,5.469610303224035,5.233261274515389,5.167896798434088,5.287338189515535,5.248252431029855,5.249999999999999,5.2499999999999725
381936.97497666563,7.0,9.43591297165953,8.140902991389892,7.000000000081141,5.438790255370589,4.970194520353704,5.167039434920467,5.249999999999988,5.300682648079348,9.226376845639294,5.925899668039393,6.938494092643158,7.638958287066697,7.757435679712006,6.999999999996869,6.999999999794915,5.0010948646529405,5.2679751084986375,5.301844362394933,5.220465327826541,5.2456418392075195,5.249999999999999,5.249999999999999
382196.9865327348,7.0,4.627041128488348,8.387431935662036,7.000000000056661,8.481720470331194,5.540889081555608,5.222721726259373,5.249999999999993,5.200493830991977,5.098669651582619,7.945825947207341,8.749874523965882,8.008974253122453,7.093474676769988,6.999999999996914,6.99999999984295,5.487580876671947,5.232341311750135,5.179652166420185,5.2416587035829245,5.253633758621331,5.249999999999999,5.250000000000011
382456.99808880396,7.0,9.28180361585951,5.2249844159668974,7.000000000039622,5.698051518096149,4.951795770255407,5.323883459555206,5.249999999999993,5.300407684090414,5.734227609263677,6.267148598472804,5.269407656812234,5.636349998009743,7.080322663127039,6.999999999996948,6.999999999885647,5.066397650656608,5.266547334222168,5.307677632637591,5.2775918239338795,5.252717886223723,5.249999999999999,5.250000000000016
382717.00964487315,7.0,4.847464704207434,8.93625154103111,7.000000000026569,8.101129034622208,5.5522766387339315,5.159770893769918,5.249999999999993,5.2030195830249815,9.059115568685563,7.292409556832122,8.84304492096691,8.508560121602784,7.723257786114858,6.999999999996974,6.999999999919966,5.080057619249836,5.236018186445486,5.219330050519772,5.215136076261106,5.245756514311763,5.249999999999999,5.250000000000016
382997.0220898707,7.0,8.494211496488003,5.3029597730054165,7.0000000000159055,7.987107282486657,4.960426891860164,5.344251302736193,5.249999999999997,5.266025281777124,4.6336631569019,7.782379538659449,5.158615193569731,5.689247635227024,7.549932926318429,6.999999999996995,6.999999999948003,5.485721200963954,5.247506437598423,5.305218653152147,5.286665032562546,5.248193336762554,5.249999999999999,5.250000000000016
383257.03364593984,7.0,8.434718725037353,8.14090299139136,7.000000000010673,5.775889822086049,5.4975667742070495,5.167039434920485,5.249999999999998,5.2651750576942575,9.226376845639294,6.018390033970714,8.706674927459254,7.860514935562467,6.815819381806792,6.99999999999701,6.999999999967734,5.001094864652974,5.2582643654193575,5.254296534914526,5.218394017943884,5.256003949894775,5.249999999999999,5.250000000000016
383517.045202009,7.0,5.067795865535225,8.387431935662821,7.0000000000071445,8.46660766475673,5.342236375382674,5.22272172625926,5.249999999999998,5.223267881921943,5.098669651582763,8.106224856241482,6.851542610611669,7.864230334172367,7.5449186652438955,6.999999999997022,6.999999999982849,5.487580876671959,5.238200948301041,5.182456259624458,5.255254305317581,5.247396658574082,5.249999999999999,5.250000000000016
383777.05675807816,7.0,9.157451312678736,5.224984415967225,7.000000000004442,5.455635118549056,5.089181686146508,5.3238834595552085,5.249999999999998,5.285265253804049,5.734227609264466,5.817362469446851,7.873748526393276,5.68998296814949,7.696766731412589,6.999999999997031,6.999999999994428,5.066397650656584,5.264424387337901,5.300548413462475,5.275139415046325,5.246628239582208,5.249999999999999,5.250000000000016
384057.0692030757,7.0,4.595477032294795,8.898731000094827,7.000000000002233,8.677060059733094,5.480263564966483,5.154392195063149,5.249999999999998,5.205462256691762,9.202009755236306,8.166941840918428,8.615314940389343,8.513704551871664,6.95560065839686,6.999999999997038,7.000000000003887,5.050882488904108,5.232437109589096,5.169632040000924,5.213887425243515,5.254883999991134,5.249999999999999,5.250000000000016
384317.08075914485,7.0,9.472945615175387,5.302959773005509,7.000000000000679,5.3748741088797996,4.993349373307131,5.344251302736204,5.249999999999998,5.299478268619761,4.633663156901926,5.9066946421707955,5.445827659055434,5.615331557128504,7.198684415477826,6.999999999997043,7.000000000010544,5.485721200963957,5.267968325344528,5.306469068767202,5.287374726551764,5.2512396267382115,5.249999999999999,5.250000000000016
384577.09231521405,7.0,4.563064178014382,8.140902991391705,6.999999999999488,8.565663120999064,5.529971777941643,5.167039434920491,5.249999999999998,5.20099371999931,9.226376845639294,7.975982574282325,8.838896193313651,8.072401056409182,7.748178141619245,6.999999999997047,7.000000000014755,5.001094864652978,5.232226056914995,5.2051386325020665,5.216017851331873,5.245572118163589,5.249999999999999,5.250000000000011
384837.1038712832,7.0,9.372083898310247,8.387431935663024,6.999999999998576,5.558048020247074,4.959281517067586,5.2227217262592305,5.249999999999998,5.3010804298748635,5.098669651582792,6.215208159338608,5.127053353332632,7.4527822066025164,7.254757327205987,6.99999999999705,7.0000000000164615,5.48758087667196,5.266845302249681,5.306774200129277,5.271477541795479,5.251875564581566,5.249999999999999,5.250000000000011
